what,kind,bundleId,bundleVersion,description,time
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960176290
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960176372
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960176577
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292960176622
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960179637
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960190489
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960200080
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960222592
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960231698
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960232979
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292960233020
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960235811
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960250255
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960252479
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960309046
started,bundle,org.tigris.subversion.clientadapter.javahl,1.6.9.3,"org.tigris.subversion.clientadapter.javahl",1292960309047
started,bundle,org.tigris.subversion.clientadapter.svnkit,1.6.10,"org.tigris.subversion.clientadapter.svnkit",1292960309049
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960309193
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960309253
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960309677
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960311106
started,bundle,org.tmatesoft.svnkit,1.3.2.6267,"org.tmatesoft.svnkit",1292960311168
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960314192
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960337513
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960342136
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960381075
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292960381657
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292960383067
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960387532
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1292960389909
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960394408
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960402844
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960404671
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960404757
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960407778
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960408061
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960414531
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1292960416971
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960424807
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960432049
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960470557
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960475364
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960484112
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292960485931
started,bundle,org.eclipse.mylyn.java.tasks,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.tasks",1292960487801
started,bundle,com.sun.jna,3.2.3,"com.sun.jna",1292960487826
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.save",1292960488266
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960489996
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960510670
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960516422
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960527949
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960537351
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960541239
activated,view,org.eclipse.mylyn.tasks.ui,3.4.1.v20100730-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1292960548873
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960548943
closed,view,org.eclipse.mylyn.tasks.ui,3.4.1.v20100730-0100-e3x,"org.eclipse.mylyn.tasks.ui.views.tasks",1292960548953
activated,view,org.eclipse.ui.views,3.4.1.M20090826-0800,"org.eclipse.ui.views.ContentOutline",1292960551542
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960551850
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960554423
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.refresh",1292960556113
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960558615
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960562943
executed,command,org.eclipse.ui.ide,3.5.2.M20100113-0800,"org.eclipse.ui.project.cleanAction",1292960562994
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960564178
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960565008
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960565500
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960565584
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292960566344
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960590990
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292960600001
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960600136
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960605614
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292960605796
started,bundle,org.eclipse.jdt.junit,3.5.2.r352_v20100113-0800,"org.eclipse.jdt.junit",1292960606016
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292961803798
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962266906
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962361015
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962374695
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962386792
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962657387
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292962661820
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292962663192
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292962665093
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962712443
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962712567
error,log,,,"Internal Error",1292962712599
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962712617
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962714119
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292962715273
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292962717301
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292962718489
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962720451
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962840566
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.file.properties",1292962840610
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292962844064
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292962844659
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292962844944
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292962845339
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292962845631
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292962846692
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292962915951
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962920548
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962943367
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962963673
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292962994267
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963001768
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963001887
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963006176
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963006278
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963009904
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963010014
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963015265
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963015358
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963019121
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963019230
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963033023
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963056249
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963069248
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963393241
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963406647
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292963451955
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963471206
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292963471428
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292963471503
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963478385
activated,view,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.PackageExplorer",1292963621965
closed,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292963625365
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963625557
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.delete",1292963625607
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963632516
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963648336
opened,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292963648500
activated,editor,org.eclipse.jdt.ui,3.5.2.r352_v20100106-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1292963648546
deactivated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963650901
activated,workbench,org.eclipse.ui.workbench,3.5.2.M20100113-0800,"",1292963655310
executed,command,org.eclipse.ui,3.5.2.M20100120-0800,"org.eclipse.ui.edit.paste",1292963661221
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1292963664670
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1292963674046
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1292963674080
executed,command,org.eclipse.ui.workbench.texteditor,3.5.1.r352_v20100105,"org.eclipse.ui.edit.text.delete.line",1292963683046
